text,native,who
"I think the main thing was bringing like their work and effort and everything that they put into it and just rewarding them simply. A lot of what I... There's always the time when you have to speak to the teams and all the team here. And I get real nervous in front of the the hundreds of people that are there. But I feel like there's just so much responsibility on me and the amount of effort and time that's gone into building what I drive. And then like, I'm that final piece of the jigsaw that just needs to go out and do the job that they're all expecting. So for me, it's just like, I'm not a part of that chain and I just wanna finish off the job that they've started and that's from building the car and the drawings that they start off with all the way to the computers, to the actual thing and then putting it on track. So the only things I said is like, I just wanna do them proud and put together their story of going from a piece of paper to the, hopefully a trophy the end of the day, but that's a tough one. ",1,Lando
"There's a heck of a load of people, so that a few makes it like more nerve wracking and you get a lot more nervous from that side of it. But the main thing for me is like just enjoying things that I do like whether or not I would still be here if I enjoyed it, I'm not too sure. But the main thing I do it, the reason I do it's 'cause I enjoy it. So if I wanna enjoy things and my enjoyment doesn't come from me thinking like I don't need to care about the others, a lot of it comes from me getting to know them and spending some time with them having chats.",1,Lando
"When you're behind the wheel like it's hard to think of anything directly, something come from when you're not behind the wheel whether it's just you need a bit of help with something or you just need to contact someone and just 'cause you're like you've been nice to them and you've spoken to them and spent 10 minutes with them or something. They would just go that extra little mile for you and they'll get you something in return and not like that's how I work my life and I just want favors from people. But just you put some effort in with them and just spend some time with them and they'll do the same for you. ",1,Lando
"When you're driving behind the car, it's difficult like think there's so many parts that come to it. There isn't like just one thing which makes that little bit of a difference. I think I couldn't give you an example of when I'm nice to someone like the, how it returns to me when I actually drive the car, but I think there's more just how everything works in the background and a trust and like a responsibility and so on that people will give to you when you give it to them. And if people are staying here late and so on, or if I've had some problems with something, then yeah, they would just go outta and help me rather me just being someone that they work for or with there's just like I'm their friend or they're made or whatever it is and that definitely makes a difference. ",1,Lando
"Sure. So I think all of it would already start at the first race. Just like we kind of spoke about the amount of people which are here working on everything, and like at that point I just feel like just another driver and I don't feel like I'm way better than everyone else at this point or necessarily believe I'm much better than everyone else at this point. But like I'm on the grid, and I just think like so many people are watching me. I have so much to deliver for the whole team. And I am a new driver in Formula One. There's a lot of eyes on me. There's expectations. You don't wanna let McLaren down, one of the most historic teams in Formula One. So like that already just puts that pressure on. I think when things start going or become tougher or when you just don't... ",1,Lando
"The media, like the media's one of the biggest things, how the media portrays you is one of the biggest things. So when things start to go wrong, when he makes a couple of mistakes and the media have a little dig at you and then fans and people on social media start to have a more of a dig at you, that's when that self doubt that sometimes I would have, like that grows when people kind of just add on to that. And I was never, I struggled a lot in like the final of years to get into Formula One. So Formula Three, Formula Two, having that belief of am I better than them? Am I the same as them? Am I a little bit worse? Am I good enough to be in Formula One? ",1,Lando
"And that kind of stays even when I was in that first year of Formula One, am I good enough to go around Monaco and deliver that lap in Q3 when it comes? Or if I'm in the position to be on a podium or on top of the podium, am I there? Am I gonna be able to deliver it when it counts? But that's okay, and I can live with that quite easily on when maybe I made those little mistakes and so on, but when people add to it and you see comments, that's when you like start to feel a lot worse about yourself. And especially when I'm in my first year, it's like, I know my parents have put so much effort into helping me get to there, the team have all the expectations, the whole world they're watching. And then you just think like, if this goes wrong, it's my first year in Formula One, if this guy's wrong, what am I gonna do if I'm not in Formula One? 'Cause this is all I've lived for my whole life. I wasn't smartest guy in school and I struggled quite a bit in school. Like what am I going to fall on if all of this goes wrong? And just having those thoughts is already",1,Lando
"Exactly. And was putting on like the smiley face for the cameras and all those kind of things, like that's not the easiest thing. But you just get to that point when like even I had maybe three or four races where I was just struggling a little bit, and I had Carlos as my teammate at that point, And he was doing a very good job. He was getting to grips with the car and extracting everything out of it. And just three or four races where like he beat me and I was just like, what do I do? I just got to the point where I don't know, is this the end of it? what if I can't just find something else? I didn't know what to do at that point.",1,Lando
"It is. Especially 'cause I'm a guy who doesn't like to talk too much. I guess sometimes I do, but a lot of the time I like to keep things like hidden and talk inside and stuff. And when I have problems, I tend not to talk about them, especially back then. Definitely didn't talk about them as much as what I do now. So a lot of it is my mind, how I like to think of it more on my own and",1,Lando
"I'd say too much. I'm definitely my biggest critic, but like I think a lot of pros and you see footballers or Formula One drivers, whoever it is, I think they're their own biggest critics by a long way. But I think you need to learn the balance of it, and also know when to put yourself on the back a little bit and say you've done a good job, but there was a lot less of that than I was of bringing myself down. So always having that self doubt and that being critical on myself and just thinking on my own and not like allowing others to help me as much as I could 'cause I always thought it would be my fault not someone else's and I would hate to ever blame it on someone else. ",1,Lando
"Exactly. And until that point, I've only ever done one year in every category I've done. So I've not spent those multiple years like I've done now in Formula One. And I just hate to use it. If someone could say to you why is he done better than you? Here I go, he's just more experienced. Like it's such an easy thing to say and to use. And I just really never wanted to use it. But like now I have a much better understanding and I can go, I know I didn't do that as well because of the experience, but I know at that point I would never have used it. ",1,Lando
"I could never use the experience as the excuse. Like that was one I can... Like now I feel like I can use it 'cause I've learned about how much it can actually change. But at that point I just never, I would never wanna use the excuse apart from it's myself.",1,Lando
"I think there's just a lot of hours and days, probably months of it just like swirling in your head and just you're thinking things over and over again, like why has he done that better? How has he done that better? what's he thinking of? How did he spend his time? And then you do it to yourself like what am I not doing good enough? Why am I not doing it as good as him? Is it because of this or that or this or that? And you just come up with all of these excuses for yourself. But then I kind of got to a point when because it was four races instead of the three, it was four like what differences like kind of got to the point when I started to realize like what else can I do now to make some to changes? ",1,Lando
"I think it gets to like when you're thinking of things for so long, like you start to, I think I was luckily at a point where I could think of a couple of positive things every now and then, and I'm like, I'm in Formula One, there must be some things that I do very well. And. ",1,Lando
"And it was like coming here spending a little bit more time with my engineers, sitting down, just refreshing everything, kind of starting again a little bit and trying to get some of that self confidence back inside 'cause that's one of the biggest things. Like if I go out and I just think, I'm confident I can go out and break at this point and I deliver the lap when I need to, just thinking of these little things can already start to just click and start to just make things turn over a little bit. And that's when like small things started, but it's just getting to that point which is the difficult part.",1,Lando
"Yes. I think what's tricky is like sometimes just understanding that. And I think that's when people suffer even more is when they maybe don't see those kind of things. But I think I got, I was still able to understand a few of them and think, I'm here because I'm good enough in many, many circumstances and with many things, what are they and just maximize them. So you kind of think how can I still maximize what I know I'm good at? And when I started to think a little bit more on those, that's when you then think of some of those other things you might definitely not be as good at. And then that's when I could start to pick out a few more of the pieces and think, okay, now I can just start to focus a little bit it on this and a little bit on this and then you can start taking those little, little steps forward. ",1,Lando
"But for me almost, it was realizing what I'm good at first. And then it kind of, you don't get lost with everything you're thinking of. You're not thinking, am I actually fast enough? 'Cause that's such a general term to use, it's I know I'm fast enough. I know I'm good in these circumstances. And then it starts to even out like the graph of, okay, these are the couple places I'm definitely not good enough. And it's just that I can focus on them when you have something to focus on rather than just being completely lost with so many things. And then you just of them, you speak about them a little bit and then you spark conversations and then you talk about them and you just get some slightly better understandings and then you start to gain some momentum and go from there again. ",1,Lando
"Yeah, especially when you're in a competition side of it and you wanna win. when you want that, that you want that reward something that's gonna give you so much pleasure and the team pleasure, it's easy to think of it that way, but I guess, there's like when I think of I'm good enough to be in Formula One, there's also things which I will be thinking of and ways of how I work, which I also gonna be good enough, or good building blocks, at least. So I think there was those parts of me which I knew were strong enough to like kind of start to realize these things and create a bit of change. And I was lucky I kind of had those things at least to be able to work from and to start thinking slightly differently and so on. Of course, like if I didn't have that, I could still be in that bit of a spiral and not be thinking I'm still good enough to be in this position and stuff like that. But as soon as I started a little bit and I don't think I just need to go out and beat him all of a sudden, but like, how am I gonna beat him and the processes, then you start to realize how you can make change. ",1,Lando
"Well, I think like one thing I've not really mentioned as much, or I mentioned a little bit earlier was the one thing for me that motivates me more than anything is enjoyment and just fun, it's a nice little word, but it's like an immature word to use, but it's a fun and enjoyment. Like if I'm enjoying something, it makes me work harder and makes me want it more. And then it's that a positive spiral of if I work harder, reward myself more, I enjoy it more and I worked harder and then it just, you keep me going up. And I say, maybe I got to a point where I wasn't enjoying it as much and",1,Lando
"it'll be in the first season, like maybe halfway towards three quarters of the way through. And I just was like, because you're thinking of so many things, you're not just thinking of like, I'm driving a Formula One car in fucking America or Japan or whatever it is which is just awesome. And you start thinking about it and just clouds your judgment, like you said. So the first few things are like, maybe I would say sparked it off is I need to enjoy it. And I think even like my manager and my trainer could kind of tell what was going on a little bit at this point. And there was a little bit more time spent on having some days away enjoying my life and maximizing my days at home with my family or with my friends, whatever it was, going out a little bit, going out to dinners again. ",1,Lando
"And that kind of just frees your mind up a little bit. So I think maybe the first key point is enjoyment. Are you enjoying it? Yes or no. And kind of understanding, can you enjoy it? Like is maybe not easy for people to enjoy the job that they have or whatever they they're doing, but I know I could enjoy Formula One and the job I'm in. So I know I could enjoy it is just understanding what kind of brought that to me and so on. And then you can go into those start kind of picking up on those details, those smaller details again. But for me, the main thing is the enjoyment, and how can I do that. Once I get back into that mentality, it's then what we just spoke about is the picking up on what am I good at? What do I know I'm strong in and then finding the places that you're weak in and kind of just going from there.",1,Lando
"So I guess it starts within the race, those final a few moments leading Lewis has caught me, but I managed to hold him off for five, six, seven, eight laps. And that's, there's that glimmer of hope like I'm holding him behind, there's only five, six laps to go, like I know I can continue to do this. And then the rain's coming in and there's just that buildup of pressure like you're focusing, you see one little puddle or a bit of a shiny surface, you know it's wet and all these things. And you're then in that communication with the team, you're trying to give feedback to them, they're trying to help you. ",1,Lando
"And I remember getting a little bit shouty on their radio at the time, but not in like my engineer knows there's never anything against him, it's just, you're in the moment you just say things and it doesn't really matter, like it matters, and maybe that's one of the things I've learned now is it matters how it comes across but the time I was just like, I shout no or shout yes. But how they perceive it was kind of a small effect, kind of a small change or they start to think of something. ",1,Lando
"So obviously like we would go through all the video, we go through what everyone is thinking 'cause it's not just me and my engineer, you got strategists at the track. You have like the engineers, you got them strategists back here and MTC and they're all looking at every little bit of data. People who have done the pit stops onto the intermediate tires, people who are staying out, my pace, Lewis' pace. The big one, is there more rain coming? Is there not any more rain coming? And just going back over all of these things. And I guess like, I didn't realize how shouty I was on the radio. I come across as like a little kid, but it's not like I ever mean to you. It's just",1,Lando
"Yes, of course we spoke about that, but I think we've had like a kind of these conversations before and I think they just, they did kind of understand the situation I was in with Lewis is behind me a few laps to go, leading the race. Like even for them, there's more pressure, it's the first time we've been in situation, of course, I think Daniel won the weekend before. So they kind of already were a little already a little bit prepared for it, but it's, there were so many more factors this time. ",1,Lando
"But I guess you kind of need to then realize what can be having the big effect and what can't and me just saying, no, didn't change the outcome in any way, but there could be a time and a place when it does. And it could also, I could simply have given them a little bit more information at the same time, instead of just shouting no, I could have come, no, I'm happy on the slick tower at the minute, but it's very tricky and if it rains any more, then I'll need a pit, obviously, probably that in a more condenser way and a bit quicker and maybe that could have sparked something in their mind, which was maybe we see a little bit more rain coming, maybe you don't, whatever, it was lets pit, lets not pit. The fact was in the end of it, they didn't realize how much more rain was coming and how much worse it was about to get and I was only with with two laps to go. ",1,Lando
"And we did speak about it and I don't think it changed, let's say the overall outcome. I don't think what I said or how I said it changed the outcome of what we did, even if I just said no in like, no, I wouldn't like to pit in a nice way, it wouldn't have changed anything. But maybe people would've started to think slightly differently and so on. So you kind of never know, but yes, we went through everything that I said, how I said it, the effects that it could have on myself, on the teams, on how they then put it across to the other people who are then listening to them and so on. And the decisions which come from every little bit of information.",1,Lando
"We obviously made the decision and I think like what people to say don't realize as much is that Lewis was in his exactly the same position as me. Of course, he was in second, but didn't wanna pit either. He was happy with staying on slick tires, but the team told him it's about to rain a heck of a lot more, you need to pit. And that's like information that I didn't get given. And if they maybe said to me, it's about to rain a lot more, then I would've been like, okay, then, oh, I need a pit. So it would go both ways. it's stuff that I could have helped with with them and stuff that they could have given to me. And it's not still as simple as that. There's so many other factors and things that they're looking at and seeing and so on, but like as a simple way of putting it, that's what it came down to. ",1,Lando
"Like the next, let's say two, three, four days were pretty tough just 'cause it's like always been thinking that could have been my first win in Formula One. And I think as far I was like that could have been my only win in Formula One, my only chance to Formula One, you never know 'cause you don't know what car we're gonna have this year and next year and so on. But there's times when people's F1 careers only last a couple years or three, four years, whatever it is. So like could that have been my only chance to win a race in Formula One? And then you kind of like what we spoke about earlier, what could I have said differently? What could I have done differently? And I think of all of these things, but then when we sat down and just stopped for a little bit and you kind of review everything in a clean way and an efficient way, you pick apart the things we did well, the things we didn't do well and what could have been, what were the deciding factors with everything. ",1,Lando
"The main thing is to never like get caught up in a moment. So the moment of that was I'm leading a race, I got Lewis behind me, it's wet. I wasn't thinking as clearly as what I should have been thinking. And the more information I can just clearly give the team, the more they can understand the position that I'm in, how I'm feeling and the easier we can make decisions. 'Cause sometimes I maybe just say no and I expect too much of of them. I expect them to just know what I'm thinking, what I'm feeling when they don't, they can see data, they see the lines and graphs, whatever, but they're not behind the wheel so they don't know like, am I really like am I pushing like hell? If I got a little bit more, am I gonna be in the wall? Like all of these little things. So just kind of staying calm, which is such an easy thing to say, but doing it when you're in that circumstance is very different, but just clearing concise information is just always the best thing and them giving it to me in a way and vice versa is only gonna help us win races and get on the podium more often. So understanding that is the best thing. ",1,Lando
"So I think one of the main things which I came back from after Russia and having those few days off to think about it is, or were the first one is what could I have done differently? Again, just thinking of it like as a me fault, what could I have done differently? And then we listened to the radio and all of these things. And for me it was just, all I wanted to understand was, was it my fault? Yes or no? In the end, it is easier to like to say, no, like now, it wasn't my fault, but that doesn't mean like there's nothing I could have done better. And of course, we just kind of spoke about some of those things that I could have done better and should have done. ",1,Lando
"And already some of these things were put into practice I think a couple weeks later back in Turkey when it was drying out a little bit, it was hard to choose whether to go intermediates or slicks, went to box and so on. And it goes from the week of Russia, Mercedes looking like heroes, all clever, they made the best decision ever, we made the worst and it was completely flipped the next week. Mercedes made a terrible decision, went to box, we made a really good one, we gained, they lost. ",1,Lando
"And then it's just suddenly how quickly things can just change and flip. But already some of those decisions we made at that race in Turkey were affected and changed because of what happened in Russia. So we already put some of that into practice and it came out much better. But as a person, as a person from a personal note was understanding was it my fault? Yes or no? That's certainly I need to get off my chest nice and early. And then you look at the smaller things. what could I have said, which might have helped? ",1,Lando
"And it was down to that if it rained anymore, I couldn't have stayed out, I would've needed to box. And if they knew it was about to rain more, which is the thing that they didn't, then we would've made the decision to box, but they didn't have as much information as what they needed or didn't understand the information as well as they needed to, didn't get that across to me as well as we needed to. And maybe that little bit of information I could have given them could have changed things. Don't think it would've done. But there's always that next time when those things can can again, and we can try and do a better job. ",1,Lando
"Exactly. I'm much happier that it's happened in a time when I'm not going for a championship. I'm not going even for top three or top four. I'm going for six or seventh in championship. For me, it's not a big achievement to do something like that.",1,Lando
"No, I wouldn't. of course, I think of it, I can't lie. I think everyone on the grid would say, they thought about winning the race, and especially that one when I saw then Lewis, I think it was his hundredth race win. They just made me feel even worse like just gave him his hundredth race win. I've not even got one. And you see those a few cases where the outsiders won the race, you've got Mercedes and Red Bull who are always gonna win. But when Esteban won the race in Budapest. Who else won? I think Carlos won the race at some point or I dunno, a few different drivers won who won in Mercedes or Red Bull. And that's when he looks even cooler 'cause they're people in my position. ",1,Lando
I guess 'cause you always move those expectations. You always gonna up them and like what's the next step for you to achieve something. And you always wanna be satisfied by reaching the achievement. But I think in Formula One that's so difficult because it's not like a guarantee you're ever gonna win a race or be on the podium or anything like that. And that's could have nothing to do with you. It could just be 'cause of reliability or your car's not quick enough or the rain comes or whatever it is. ,1,Lando
"So it's never always gonna be your or fault. So maybe there's some things you can change here and there. But no, I think you need to understand when you get to Formula One, a race win doesn't necessarily mean your first place in the race. Like a race win for me two years ago in Austria was being third place. Zero chance, I would've ever won a race, impossible unless there was a crash or whatever. But in terms of actually achieving our max potential, it was different in third place and that's what I did. So I maybe would've been even happier winning the race, but there's no point thinking about it 'cause it just never would've happened. So I just had to be, feel like a race win was a P three for me and a bit of",1,Lando
"It's a tricky one 'cause though the first few times I really began to or I had a chance to race him were like Austria, you would say Russia a little bit, kind of, can I keep a seven time world champion behind me? These kind of things which like they do play in your mind a little bit.",1,Lando
"Yeah, 'cause like at that time I'm thinking, I'm not necessarily thinking exactly those words, but the thinking I'm like, I'm going around and you're just on a straight you think, what is he gonna try and do now? What has he understood or what's he learned over the last, whatever 20 years that he's gonna try and outsmart me on? Is it the battery? Is it the tires? Is it the engine mode? Is he gonna try and like pull back to make me feel like I'm comfortable and then pound and then have a go. And like all of these things playing on my head, what's he gonna try and outsmart me on? And yeah, those things definitely play on your mind a little bit on, especially like we spoke about the experience side of it. There's something he's gonna be more experienced than me on. I just need to be ready to anticipate what that might be. ",1,Lando
"I might know it, I might not, but I just gotta be ready for those kind of things. So once you then go through that little feeling you have, and those thoughts and you have an outcome, the outcome of the race obviously was not a good one. We should have won and we didn't. But the outcome of I managed to hold him off for as long as I could and he didn't just cruise past me. It wasn't like I made a mistake and he came past me. He didn't outsmart me. Then just gives it a little bit more confidence like, well, he didn't actually do anything outta this world and do something which I wasn't expecting or anything, and it was the same in Austria. Like there wasn't something, he just did that extra mile, which I was just like, wow, that's unbelievable. I covered the basics. There are smaller things which I need to be prepared for, but these things give you a big confidence boost once you achieve them. And it's just 'cause you kind of overthink it sometimes, it's easy to overthink things and that's when it can get much tricker than it needs to be. ",1,Lando
"I definitely like right now, I'm definitely in the best position I've been in. Not just like you said as a racing driver, but my just being a normal person away from the circuit. A bit of that has just come with making the mistakes and posting something I shouldn't have done or saying something I should have done. And you get, again, the experience of learning about these kind of things, learning how media can pick up on something so small or how especially fans",1,Lando
"There's not been one big thing, but there's just been like comments where I would've said something and like, it would've been probably about Lewis or Sebastian, one of the the drivers I respect my more than anyone",1,Lando
"That's the tricky thing because like what I meant, I would never mean something to have bad intentions, like that's just not the person I am to really hate someone, but I would never mean it, especially in an interview when I have nothing against a person, Lewis at this point or Mercedes, like what's the reason there's no gain for me to do so, that's just silly. So the fact people wanna put it across that way. And if people believe that, then they obviously just dunno me very well. But the obvious one is start, I gotta be more careful with what I say here and there. ",1,Lando
"But, you like once you kind of get through it a couple times and you maybe say two or three things, people start to just kind of have like a bit more of a belief in you in the things you say, rather than you just saying one comment, which is just outrageous and just kind of maybe the respect as well you gotta gain that little bit of respect by sometimes saying things that people don't agree with 'cause then you lose those, say fans, you lose those few people which are just like hate you for saying those kind of things. And I'm very happy to have people not following me anymore, if they kind of just wanna believe everything that they see in social media and things like that, because then they simply don't know who I am very well. So you just gonna accept it a couple times like it's you just gotta go through those hard times, being told off by the team and things like that. ",1,Lando
"But like you just kind of also realize that you have the right to say things that you want and not everyone's gonna agree with it. I never want people to think of me in a bad way or think like we spoke about it in the beginning that I'm think a miles better than everyone and I should have more right to do things and say things than other people. That's far from what I would ever believe and wanna lead to people to believe so. Yeah, it's hard 'cause I would always have the best intention, but just people understanding that is what was difficult. So just saying it like now and people listening to this and the more people believe like",1,Lando
"You get comfortable with people not liking it. That's something you just have to do. You have to get people with... You have to get comfortable with people not liking what you say here and there and just live with it. That's just a part of life, that's people, that's people, different opinions and",1,Lando
"Exactly. And I think before I was a little bit more in the middle, where I just, I would say these things, but I just didn't wanna people to have opinions on me. I just wanted to be nice and in the middle ground of everywhere whereas I guess now I feel like I can stand up for my own opinion a little bit more and say what I want a little bit more and understand that people are gonna be with me and some people are gonna be against me and I'm happy. But like I'm fine with that nowadays like that's just, I've understood that's life. That's always gonna happen as long as people and humans are around, that's just the were made and yeah, just gotta deal with it. But that's all. ",1,Lando
"Enjoy life, number one by mile, enjoy life, be kind, It'll help those people, make their day, make their week if I take one minute out of my day to go and sign a picture for a kid or something like sometimes it's not necessarily what you wanna go and do, but you just made that kids year sometimes, and it's just a cool feeling you get off it. So be kind 'cause you give to them and it'll give back to you eventually. Number three, Oh, those are the only two really. Number three, learn when you know you've done a good job and be happy with that and kind of then make work from there rather than just be",1,Lando
"No, no. There point changing something. Poor, I would love to go back to just when I was younger, I was always rude to my parents. (Lando laughs) So I'd love to be a bit nicer to 'em at times. Yeah, be nice to my parents. ",1,Lando
"I'm not a reader. No, I'm a nerd. I spend too much time on my screens and stuff. The only one that, two that I've read is and my engineer gave it to me, it's the one about New Zealand sweeping the sheds, everything, learning what it means to be a team player rather than ever thinking about yourself first, that's number one. And number two was the Subtle Arts of Not Giving a Fuck. Again, that's one of the things which is helped me like understand all of these things that go on when you get to Formula One and lead up to Formula One is understanding what you should care about and what you shouldn't. And that's made my life much easier.",1,Lando
"I would make it again because I've gotta live my life and achieve my own goals and not live someone else's life. But spending as much time with my family, I would say is number one, or like not having spent as much time with my family is what I would've done if I was just, I don't know, going to school and having a normal job and stuff like that. And the friends like the whole social side of it all. Yeah, that's definitely one thing I would. Look, it's a sacrifice I realize how much of a difference it's made now. And just as a family thing, like you just wanna spend more time with your family and it's always a nice thing.",1,Lando
"Oh, it's the obvious one, enjoy it. Enjoy it. I dunno, maybe what everyone says that, but for me it's just like a huge part of my life. I gotta enjoy everything I do, take time away from work sometimes you go and do things you want, but enjoy it. And if you don't enjoy it, suck it off and go and do something else. ",1,Lando
well a lot has changed since 2018 i've had uh two years in mclaren since then um and a year in ferrari and now i'm about to start my second year in ferrari so yeah actually my my time in in mclaren was really good fun as you guys all know and and now in ferrari's a bit of a new life but uh i think i've yeah i've grown a lot as a driver as a person i've had my my first podiums my life has gone to the better so i cannot complain at all ,0,Sainz
well um 2018 i was coming off the back of um let's say not an ideal or a bit of a tough year with renault and [Music] at that point i was signed by by mclaren and i probably got my two best years in formula one up to date so thanks to those two really good years or let's say a very good 2019 i got called by by ferrari and and i had to leave a team that i really liked like mclaren and a team that i felt at home with to move to to a team like ferrari so yeah i've just grown in terms of getting to know two of the best teams actually the two best teams in formula one and and and having to experience how different two formula one teams can be and and how i need to adapt to completely two different cars two different cultures so as a driver i've gone through a lot in the last let's say three years,0,Sainz
it all started i think now i can say at the end of 2019 i had my podium in brazil then a great season finale in in in abu dhabi where i claimed six in the driver's championship in abu dhabi already my dad had a quick conversation with mattia and and we started the having our first contact no then in 2020 the pandemic arrived and we were all in our homes locked up we were talking now about february so a couple months later after abu dhabi and um yeah all of a sudden all the negotiations started to take place during covet lockdown to the point where when it was time to sign my new contract ,0,Sainz
i wake up in a morning at eight o'clock in back at home in the middle of lockdown and uh and i go to have some coffee and breakfast and suddenly my dad tells me let's go we need to sign a ferrari contract and i was still in my pajamas and and i signed my ferrari contract in my pyjamas in the middle of a lockdown pandemic lockdown which was completely unusual circumstances are now very weird i must say but but it just felt it wasn't real because at the time i didn't know if we were even gonna get back racing you know we were in the middle if you guys remember march or april we were full lockdown like we didn't know if normal life was going to come back ,0,Sainz
it was an intense period because it's not easy to negotiate and to sign a contract in by a it was a time where we all discovered the zoom calls you know and we did everything by virtual no and it's the first time i had experience having to have phone calls like that and it was weird very weird but and i still had a full year to do with with mclaren in 2020,0,Sainz
yeah for sure i mean i'm spanish i live very close to italy i feel close to the italian culture because i i grew up in italy a lot doing all of my go-kart races and thanks to that i got to know the history of ferrari and everyone who is a big formula one fan like like i've been all my life knows what ferraris ,0,Sainz
i i had a really good time in mclaren everyone who's been follow following formula one for the last three years know that i managed to achieve the best version of myself in mclaren and know that uh the carlos that they see today is the carlos that i managed to grow up into in mclaren the confidence that mclaren gave me the support it was my first two year deal and there i did a step as a driver and the driver that you see now in ferrari is a lot of it is thanks to to the atmosphere and the people and the way i managed to fill in mclaren and the step that i did there as a racing driver ,0,Sainz
yeah i'm glad someone else talks about it because i didn't know it made a difference because i've i've always been one year in toro so another year in toronto another year in toroso suddenly loaned to renault without knowing if i was going to stay in reno go back to red bull or go back to toro so i don't i didn't know anything and and this uncertainty you don't you never think about it when you are in the in the truck or in the car but then suddenly i found myself in a two-year dealing in mclaren and i said i actually feel a lot more relaxed i can go out there risk an overtake and not having to go to bed that day thinking i had contact with this guy now my career might depend on making sure that the next race i don't do a mistake again ,0,Sainz
when you're in one year deal you know you cannot afford bad momentums you just need to bounce back immediately so the next race you have to make sure you don't do a mistake again but when you are in the in the mindset of i cannot do a mistake again then you are not the same you're not sure as aggressive as you were yeah well not as natural maybe it's not as natural maybe i'm trying to brainstorm it i've gone through this thinking process me myself to to see why but i think it makes a difference well when you're in a two or three year deal you do a mistake you come back next race you try again and the overtake works or the the quality lab works because you're not scared of maybe not finding back that momentum but uh maybe it's me opening up a bit too much but uh is the way it works ,0,Sainz
i was excited already before everything started it's been a an impatient long winter but after seeing the cars i'm even more excited because i think no one expected to see so many formula one cars look so different with such a tight regulations package and then you've seen the mercedes with the tight side pods you've seen our ferrari going completely to the other extreme with these massive side pods you've seen the red bull with the undercut the mclaren with the tight package the aston martin a bit more going in our philosophy and then you realize if this is pure formula one no completely different ideas to probably get to a very similar lap time and and i think it's the beauty of formula one and it's an exciting year that ,0,Sainz
it will but it's also the beauty of formula one that we all pick the best hand-picked the best bits of every car and we try to put it into a same car and ,0,Sainz
of course and there anyone who you talking about we tell we try to not look into lap times we try to focus on ourselves we are all looking into each other and we are all trying to analyze where everyone is we are all looking at gps data we are all looking at sector times at top speeds and you know teams we're trying to play down a bit where everyone is and and that we don't care that we just want to get on with our program but the reality is we are competitive animals and we we just want to know as soon as possible where everyone is just because you're patient you want to know where you are ,0,Sainz
so the first few laps that i did they were not actually that different compared to other years car the speed in the corners feels similar the weight is a bit higher but then once i started really pushing it to the limit in the last few days in barcelona i i realized that the last two or three tenths of the car might come from from a bit of a different driving style and and this is where you need to go back think about where you can find those last two or three times with this car analyze the data and maybe you need to change with your approach your driving style the way you brake the way you turn in and then suddenly the last two tenths of the car are in a different place than last year's car ,0,Sainz
i don't  think three half days of testing is enough to conclude it i've had some indications and some ideas and now in bahrain i'm going to continue with that with those ideas that i had after the test with those analyses that i we did as a team and see if there's potential going that direction and maybe i might get it wrong and i might have to come back to a different direction and try a different one no it's the beauty of experimenting a bit with these cars and with the with your driving and the same applies to to car setup we might go one direction come back try another one come back and see where's the right one ,0,Sainz
i think so and i think there is very good examples in the history of formula one where one car can particularly suit one driver on its driving style i still think the good the greatest formula one drivers are the ones who adapt to anything and are fast in anything but i also find quite interesting how one driver can suddenly extract 100 let's say 102 out of a a car that really suited his style i think again it's the beauty of formula one and i think it's is part of the of the nature of the sport and the human side of the driving ,0,Sainz
yeah i i actually remember having a few conversations with daniel because i did exactly the same step i came from the renault which was uh let's say a particular car in one direction and suddenly the mclaren was a particular car in the opposite direction and i went into my car and telling the mclaren guys guys this the cars are completely different i don't know how to drive this car and i did the test in abu dhabi and i said i need to reset everything and uh and i went into my first year in mclaren having to reset all my references and all my my way of driving and i remember telling dario a couple of times look the cars do feel really really different and and yeah it's it's proved to be the truth that in formula one you can find completely different balances completely different driving styles and you just have to keep adapting and keep absorbing all the information to to be an adaptable driver,0,Sainz
i can tell you what i like if it's my strength or not i think it's others to judge i prefer a car that understeers than a car that oversteers why because my driving is really aggressive when when i'm out on track i know everyone calls me smooth operator but i i was about to say that the biggest misnomer ever he's not actually smooth i can make a car rotate like i turn the car myself with the steering wheel with the pedals i know how to make a car turn ,0,Sainz
let's say so you give me an understeer car don't worry i'll make it turn you give me an oversteer car and all of a sudden i bring that oversteer to the next level and the car on me oversteers like crazy so i need to stabilize the car let's say no and the mclaren was on the steering and i think probably that suited a bit my my my driving style and i managed to to make it turn with the brakes and um ferrari is a bit more neutral a bit more in the middle the renault was really oversteering the renault had a lot of front end and maybe i i struggle a bit to adapt to that but uh it's given me a great variety of of of cars that i've tested in in the last few years to give me a good overall feel of where my driving is and what do i need to work on ,0,Sainz
